1741066643,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.07%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066643,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.09%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066643,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.35%,"768.9MiB / 15.48GiB",4.85%,"39.5MB / 93.3MB","0B / 0B",234
1741066643,82591176414e,reverse-proxy-api-1,82591176414e,0.08%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066656,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066656,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.09%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066656,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.16%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066656,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.56%,"769.5MiB / 15.48GiB",4.86%,"39.5MB / 93.4MB","0B / 0B",234
1741066656,82591176414e,reverse-proxy-api-1,82591176414e,0.09%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066668,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066668,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.09%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066668,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.09%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066668,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.44%,"770.4MiB / 15.48GiB",4.86%,"39.5MB / 93.4MB","0B / 0B",234
1741066668,82591176414e,reverse-proxy-api-1,82591176414e,0.09%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066681,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066681,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.14%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066681,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.09%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066681,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.47%,"771MiB / 15.48GiB",4.87%,"39.5MB / 93.4MB","0B / 0B",234
1741066681,82591176414e,reverse-proxy-api-1,82591176414e,0.12%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066693,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066693,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.06%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066693,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.10%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066693,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.53%,"771.9MiB / 15.48GiB",4.87%,"39.5MB / 93.4MB","0B / 0B",234
1741066693,82591176414e,reverse-proxy-api-1,82591176414e,0.10%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066705,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066705,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.09%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066705,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.13%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066705,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.63%,"772.5MiB / 15.48GiB",4.87%,"39.5MB / 93.4MB","0B / 0B",234
1741066705,82591176414e,reverse-proxy-api-1,82591176414e,0.15%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066718,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066718,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.10%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066718,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.11%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066718,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.51%,"773.1MiB / 15.48GiB",4.88%,"39.5MB / 93.4MB","0B / 0B",234
1741066718,82591176414e,reverse-proxy-api-1,82591176414e,0.13%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066730,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066730,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.09%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066730,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.08%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066730,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.35%,"774MiB / 15.48GiB",4.88%,"39.5MB / 93.4MB","0B / 0B",234
1741066730,82591176414e,reverse-proxy-api-1,82591176414e,0.08%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066742,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066742,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.09%,"254.4MiB / 15.48GiB",1.61%,"395MB / 422MB","0B / 0B",37
1741066742,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.09%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066742,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.32%,"774.6MiB / 15.48GiB",4.89%,"39.6MB / 93.4MB","0B / 0B",234
1741066742,82591176414e,reverse-proxy-api-1,82591176414e,0.10%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066755,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066755,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.09%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066755,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.09%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066755,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.80%,"775.6MiB / 15.48GiB",4.89%,"39.6MB / 93.4MB","0B / 0B",234
1741066755,82591176414e,reverse-proxy-api-1,82591176414e,0.09%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066767,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066767,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.08%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066767,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.08%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066767,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.37%,"776.2MiB / 15.48GiB",4.90%,"39.6MB / 93.4MB","0B / 0B",234
1741066767,82591176414e,reverse-proxy-api-1,82591176414e,0.09%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066780,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066780,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.25%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066780,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.08%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066780,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.42%,"776.8MiB / 15.48GiB",4.90%,"39.6MB / 93.4MB","0B / 0B",234
1741066780,82591176414e,reverse-proxy-api-1,82591176414e,0.09%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066792,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066792,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.10%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066792,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.28%,"101.5MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066792,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.37%,"777.8MiB / 15.48GiB",4.91%,"39.6MB / 93.4MB","0B / 0B",235
1741066792,82591176414e,reverse-proxy-api-1,82591176414e,0.11%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066804,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066804,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.09%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066804,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.13%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066804,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.37%,"778.4MiB / 15.48GiB",4.91%,"39.6MB / 93.4MB","0B / 0B",235
1741066804,82591176414e,reverse-proxy-api-1,82591176414e,0.09%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066816,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066816,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.08%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066816,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.09%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066816,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.50%,"779.3MiB / 15.48GiB",4.92%,"39.6MB / 93.4MB","0B / 0B",235
1741066816,82591176414e,reverse-proxy-api-1,82591176414e,0.11%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066828,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066828,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.14%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066828,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.09%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066828,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.48%,"779.9MiB / 15.48GiB",4.92%,"39.6MB / 93.4MB","0B / 0B",235
1741066828,82591176414e,reverse-proxy-api-1,82591176414e,0.10%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066841,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066841,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.10%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066841,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.09%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066841,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,1.36%,"780.9MiB / 15.48GiB",4.93%,"39.6MB / 93.4MB","0B / 0B",235
1741066841,82591176414e,reverse-proxy-api-1,82591176414e,0.15%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066853,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066853,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.10%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066853,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.18%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066853,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.41%,"781.5MiB / 15.48GiB",4.93%,"39.6MB / 93.4MB","0B / 0B",234
1741066853,82591176414e,reverse-proxy-api-1,82591176414e,0.08%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066865,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066865,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.09%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066865,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.13%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066865,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.40%,"782.1MiB / 15.48GiB",4.93%,"39.7MB / 93.4MB","0B / 0B",234
1741066865,82591176414e,reverse-proxy-api-1,82591176414e,0.08%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066878,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066878,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.19%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066878,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.08%,"101.5MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066878,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.49%,"783MiB / 15.48GiB",4.94%,"39.7MB / 93.4MB","0B / 0B",234
1741066878,82591176414e,reverse-proxy-api-1,82591176414e,0.08%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066890,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066890,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.07%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066890,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.08%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066890,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.41%,"783.6MiB / 15.48GiB",4.94%,"39.7MB / 93.4MB","0B / 0B",234
1741066890,82591176414e,reverse-proxy-api-1,82591176414e,0.07%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066902,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066902,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.09%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066902,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.08%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066902,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.60%,"784.6MiB / 15.48GiB",4.95%,"39.7MB / 93.4MB","0B / 0B",234
1741066902,82591176414e,reverse-proxy-api-1,82591176414e,0.08%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066915,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066915,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.10%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066915,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.11%,"101.3MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066915,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.42%,"785.2MiB / 15.48GiB",4.95%,"39.7MB / 93.4MB","0B / 0B",235
1741066915,82591176414e,reverse-proxy-api-1,82591176414e,0.07%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066927,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066927,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.09%,"254.4MiB / 15.48GiB",1.61%,"395MB / 422MB","0B / 0B",37
1741066927,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.49%,"101.5MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066927,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.79%,"786.2MiB / 15.48GiB",4.96%,"39.7MB / 93.4MB","0B / 0B",235
1741066927,82591176414e,reverse-proxy-api-1,82591176414e,0.11%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066939,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066939,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.08%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066939,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.08%,"101.3MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066939,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.40%,"786.8MiB / 15.48GiB",4.96%,"39.7MB / 93.4MB","0B / 0B",235
1741066939,82591176414e,reverse-proxy-api-1,82591176414e,0.08%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066952,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066952,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.06%,"254.3MiB / 15.48GiB",1.60%,"395MB / 422MB","0B / 0B",37
1741066952,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.08%,"101.3MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066952,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.47%,"787.4MiB / 15.48GiB",4.97%,"39.7MB / 93.4MB","0B / 0B",235
1741066952,82591176414e,reverse-proxy-api-1,82591176414e,0.08%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066964,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066964,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.07%,"254.3MiB / 15.48GiB",1.60%,"395MB / 423MB","0B / 0B",37
1741066964,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.08%,"101.3MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066964,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.38%,"788.2MiB / 15.48GiB",4.97%,"39.7MB / 93.4MB","0B / 0B",235
1741066964,82591176414e,reverse-proxy-api-1,82591176414e,0.08%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066977,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066977,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.08%,"254.3MiB / 15.48GiB",1.60%,"395MB / 423MB","0B / 0B",37
1741066977,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.09%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066977,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.39%,"788.8MiB / 15.48GiB",4.98%,"39.7MB / 93.4MB","0B / 0B",235
1741066977,82591176414e,reverse-proxy-api-1,82591176414e,0.07%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741066989,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741066989,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.06%,"254.3MiB / 15.48GiB",1.60%,"395MB / 423MB","0B / 0B",37
1741066989,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.08%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741066989,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.46%,"789.6MiB / 15.48GiB",4.98%,"39.8MB / 93.4MB","0B / 0B",235
1741066989,82591176414e,reverse-proxy-api-1,82591176414e,0.10%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741067001,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741067001,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.07%,"254.3MiB / 15.48GiB",1.60%,"395MB / 423MB","0B / 0B",37
1741067001,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.15%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741067001,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.46%,"790.2MiB / 15.48GiB",4.99%,"39.8MB / 93.4MB","0B / 0B",235
1741067001,82591176414e,reverse-proxy-api-1,82591176414e,0.09%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741067014,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741067014,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.09%,"254.3MiB / 15.48GiB",1.60%,"395MB / 423MB","0B / 0B",37
1741067014,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.10%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741067014,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.44%,"790.7MiB / 15.48GiB",4.99%,"39.8MB / 93.4MB","0B / 0B",235
1741067014,82591176414e,reverse-proxy-api-1,82591176414e,0.09%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741067026,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741067026,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.09%,"254.3MiB / 15.48GiB",1.60%,"395MB / 423MB","0B / 0B",37
1741067026,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.08%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741067026,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.40%,"791.6MiB / 15.48GiB",4.99%,"39.8MB / 93.4MB","0B / 0B",235
1741067026,82591176414e,reverse-proxy-api-1,82591176414e,0.10%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741067038,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.01%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741067038,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.18%,"254.4MiB / 15.48GiB",1.61%,"395MB / 423MB","0B / 0B",37
1741067038,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.24%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741067038,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.76%,"792.3MiB / 15.48GiB",5.00%,"39.8MB / 93.4MB","0B / 0B",236
1741067038,82591176414e,reverse-proxy-api-1,82591176414e,0.16%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741067051,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741067051,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.07%,"254.4MiB / 15.48GiB",1.61%,"395MB / 423MB","0B / 0B",37
1741067051,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.08%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741067051,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.57%,"793.1MiB / 15.48GiB",5.00%,"39.8MB / 93.4MB","0B / 0B",236
1741067051,82591176414e,reverse-proxy-api-1,82591176414e,0.08%,"77.16MiB / 15.48GiB",0.49%,"336MB / 204MB","0B / 0B",27
1741067063,228d84172da4,reverse-proxy-cache-1,228d84172da4,0.00%,"13.51MiB / 20MiB",67.56%,"1.89kB / 0B","0B / 0B",18
1741067063,bb792a3cdfcc,reverse-proxy-agent-1,bb792a3cdfcc,0.12%,"254.3MiB / 15.48GiB",1.60%,"395MB / 423MB","0B / 0B",37
1741067063,a08d6941ff5a,reverse-proxy-lb-1,a08d6941ff5a,0.15%,"101.4MiB / 15.48GiB",0.64%,"557MB / 639MB","0B / 0B",39
1741067063,4f5e130150fc,reverse-proxy-controller-1,4f5e130150fc,0.75%,"793.7MiB / 15.48GiB",5.01%,"39.8MB / 93.4MB","0B / 0B",236
